-60,-60
-59.9999946317111,-59.9999217568195
-59.9996028860303,-59.9941025104137
-59.9988018975177,-59.982028908286
-59.9972098491243,-59.9577115670626
-59.9902705407109,-59.8492324645642
-59.9842062252823,-59.752348641454
-59.9651803523441,-59.4400322952822
-59.951623653627,-59.2114130542979
-59.9350475756897,-58.9260874510575
-59.8921960813903,-58.1624758034135
-59.8657572730997,-57.6740633704104
-59.8359797373557,-57.1088276058019
-59.7668384667971,-55.7346288356236
-59.7278655680249,-54.9208082952118
-59.6863330554742,-54.0204756985228
-59.5971056206186,-51.9585103881241
-59.5503183364794,-50.7977461123703
-59.4550616561547,-48.2237760870077
-59.4077920749826,-46.8152366386296
-59.3616205690648,-45.3296711441642
-59.2753007026381,-42.1422680015821
-59.2365537792925,-40.4487788218553
-59.2016922369775,-38.6948327002391
-59.1464222115419,-35.0250295225709
-59.1273711996456,-33.1191933795932
-59.114905474792,-31.1728116219703
-59.1121055046905,-27.1783472798468
-59.1228476904576,-25.1399056694672
-59.1709130605602,-21.0031849512329
-59.2089767659,-18.9131463022783
-59.2567803082794,-16.813628516464
-59.3823555035744,-12.5990138246294
-59.4603273292457,-10.4894536690332
-59.548440237797,-8.38149689133991
-59.7547474324352,-4.17777075052459
-59.8726194570026,-2.08501425082977
-60,0
-60.13660444305,2.07614016674216
-60.282092123899,4.14206475625282
-60.4360503083779,6.19603309212696
-60.767370787387,10.2595225568694
-60.943558129945,12.2641704667621
-61.3135629947628,16.2060292718045
-61.5058280880666,18.1377603621693
-61.701805527725,20.0397204772656
-62.1011964740337,23.7438099743843
-62.3026412657076,25.5409664515067
-62.5038681909547,27.2984615741456
-62.9012899589857,30.6863278160933
-63.0952148665692,32.3131296183819
-63.2843900126606,33.8931528289331
-63.6436829823352,36.9081185985691
-63.8113568469081,38.3412475757322
-64.1165737995529,41.0559105107403
-64.2516302285917,42.3369219432053
-64.3733305370839,43.5670346458999
-64.5717450981414,45.8755924056237
-64.646034706159,46.954953876314
-64.7021272778849,47.9852176677769
-64.7551124380165,49.9017012546674
-64.7497759610117,50.7897777729712
-64.7217922215463,51.6324336431352
-64.5938408636453,53.1858262493773
-64.4919658244169,53.8987871815549
-64.2080264494764,55.2027845980342
-64.0243711935501,55.7959710540033
-63.8119641871748,56.3513140509856
-63.2983927595171,57.3522291678609
-62.9961458876221,57.7995149586256
-62.66298729285,58.212375882679
-61.9025630150343,58.9374563639863
-61.47480180278,59.2508230984593
-61.0151410424643,59.5320753292183
-59.9999999482807,60.0000001011049
-60,60
-58.8576352953413,60.34486251169
-58.2390443612431,60.4728869118572
-57.5889787572887,60.5727589295864
-56.1947661690769,60.6936980454118
-55.4507965201219,60.7179959097646
-54.675720266284,60.7205339997059
-53.0327655074452,60.6678616536974
-52.1652086279112,60.6165174310897
-51.2671961869403,60.5510994547994
-49.3808015759037,60.3857451049728
-48.3930111534579,60.2895633057109
-46.3300186980186,60.0791452367516
-45.2556479781656,59.968273137317
-44.1533163710289,59.8557282804628
-41.8668774101502,59.6313761005688
-40.6839203703787,59.5222041232271
-39.4753002098327,59.4166266625625
-36.9837629991215,59.2204357205746
-35.7022706326404,59.1316694927372
-34.3979595048545,59.0501976171965
-31.7240192860049,58.9118287054997
-30.3560102737583,58.8560714981205
-27.5620845348933,58.7736981681391
-26.1378702611656,58.7477952832901
-24.6966348451653,58.7324589034033
-21.766553969715,58.7343134911352
-20.2794298579842,58.7518114107259
-18.7787211398987,58.7805001819214
-15.739903961683,58.8717009365526
-14.2034383435731,58.9342760785026
-12.6566689525525,59.0081738051482
-9.53530439268073,59.1898377478057
-7.9621971023995,59.2975053950083
-6.38175917611159,59.4162952060237
-3.2016013477026,59.6867777341373
-1.60317358872203,59.8381530320221
0,60
1.60732471826978,60.1720321825092
3.21811885735238,60.3538529324025
6.44653522247675,60.7445685170381
8.06199289273635,60.9520037510953
9.67663511267066,61.1663375521241
12.8979570364483,61.6117062087197
14.5017042158853,61.8405634767141
16.0988033932425,62.0719864201153
19.2667612597233,62.5376129147502
20.8344414922205,62.7692786678973
23.9292835048846,63.2238166437702
25.4533269758257,63.4440580662088
26.9597534063225,63.6578580349219
29.9138840220463,64.0609016778408
31.3587656236961,64.2475618359241
32.7803938148822,64.4226218800853
35.5488284725237,64.7330028686943
36.89325091869,64.8659227730504
38.2096552180101,64.9824456552493
40.754316510252,65.1618512826831
41.9806829967848,65.2225994541216
44.3372258214414,65.2811351749084
45.4658800204953,65.2770212625283
46.5605401739061,65.2494536828594
48.6454748410954,65.1206137356025
49.6346856289545,65.0177778567511
50.5877717122849,64.888362771014
52.3840152997492,64.5471611297276
53.2265182618396,64.3341739793442
54.0315849857571,64.0922084325133
55.5286166630484,63.5194760776231
56.220299148817,63.1879048319598
57.4896340587554,62.4327457945062
58.0672810490145,62.0086864198411
58.606991660744,61.553427120892
59.5731455882877,60.5490587290396
59.9999999803106,59.9999999982814
60,60
60.7428438028099,58.808762930739
61.0598883413552,58.1669052633839
61.3416766436138,57.4944211421207
61.8033792146044,56.0581613806898
61.9855588735153,55.294693409955
62.259026585918,53.6779385478478
62.3531494978249,52.8250457559441
62.4208651461078,51.9427746326123
62.4833701732085,50.0911431942947
62.4813921398168,49.1223751296499
62.4594522337835,48.1254160805639
62.3623197867772,46.0484412982986
62.290439755697,44.969262258975
62.2052086518475,43.8635657287796
62.0011539892808,41.5746371221206
61.8854940902585,40.3924886285134
61.7628007796774,39.1859877765659
61.5022487915993,36.7024023082898
61.3672491390324,35.4266163846731
61.094593467915,32.810472003884
60.9595006212013,31.471537555262
60.8268498767886,30.1130050818598
60.5733928114084,27.340156279654
60.4546997641587,25.9273700454844
60.3426730817577,24.4980411612719
60.142180802372,21.5928734618803
60.0553407690953,20.1185945466842
59.9784167438574,18.6308880831204
59.8568680837923,15.6182662211563
59.8133563013514,14.0948661071924
59.7631424308248,11.0175903554823
59.7571509108061,9.46515424737505
59.7642609356448,7.90445226612043
59.8184298514227,4.76094267921446
59.8656254051713,3.17943316907809
59.9261913755138,1.59225269920233
60,0
60.0868389532654,-1.59673742050377
60.186396852083,-3.19728693357889
60.4218908494353,-6.40630444467029
60.5566876785274,-8.01264902937236
60.8568489765999,-11.2228252433184
61.020552959231,-12.8239116524793
61.19210864012,-14.4203890589479
61.5546882156374,-17.593420177787
61.7435240905285,-19.1668588871607
61.935846867733,-20.7294824293229
62.3260612720448,-23.8160059992241
62.5214172338704,-25.3368046162167
62.7151992236711,-26.8406008698273
63.0926869333179,-29.7913075899246
63.2736766333032,-31.2353821546469
63.6132916960368,-34.0542399582456
63.769167917535,-35.4264864661545
63.9139307103723,-36.772346638835
64.1647000172397,-39.3804632430156
64.2680391509037,-40.6406465805237
64.3549383506875,-41.870298310963
64.4743489226351,-44.2345232993545
64.5044067548882,-45.3675036701612
64.5131250157393,-46.4667650943191
64.462069056739,-48.5615817314434
64.4001742055952,-49.5560011310611
64.1987325237195,-51.4364259659395
64.0573849921245,-52.3216131275156
63.887852128098,-53.1696553989676
63.4613103784008,-54.7532163471211
63.2030104285821,-55.4883114015115
62.913948188377,-56.1854138171665
62.2417527478491,-57.4653236064647
61.8579208369059,-58.0480958569176
61.4419335455548,-58.5928079715524
60.5129916652028,-59.5685603815371
60.0000000099829,-59.999999953156
59.45477688243,-60.3941910719833
58.87745565214,-60.7515652040197
58.2681439435107,-61.0727353018044
56.9538854544436,-61.6097382241409
56.2490877448677,-61.8275669123968
55.5126142758353,-62.0131501540372
53.9450236540722,-62.292801886105
53.1141503994587,-62.389686986927
52.2520993073214,-62.4599339846945
50.4352819489856,-62.5267822728491
49.4810177000436,-62.5266056961895
48.4965843468989,-62.5062157169146
46.4386670165484,-62.4114229036724
45.3660196373889,-62.3403334892641
43.1357644451831,-62.1589778881638
41.9792513550786,-62.0519395400182
40.7959462577248,-61.9361022014353
